product_id;title;description;price_eur;condition;kg_co2_saved;image_url;category_id;seller_id;created_at;available
4e0b9639-87e1-4126-a462-d9b7d6f6d3a6;Coche de juguete;Descripción de ejemplo para Coche de juguete en excelente estado.;25,00;como nuevo;5,65;https://images.unsplash.com/photo-1594787318286-3d835c1d207f?q=80&w=800&auto=format&fit=crop;d01811ff-1d64-4878-90c5-b6618112a194;f3d73773-47d1-4f1d-825c-cf7222508d00;2025-11-07;false
35fbfb32-5efc-4fef-b1dc-13a45bca511d;Vinilo edición limitada;Descripción de ejemplo para Vinilo edición limitada en excelente estado.;60,00;aceptable;74,57;https://images.unsplash.com/photo-1603048588665-791ca8aea617?q=80&w=800&auto=format&fit=crop;2eeb019f-2fc2-471b-9bb8-b549ebc78b63;325d8d0c-4917-4ae3-8dc0-21931359ffdd;2024-11-02;true
6ae965ac-8f82-43fa-80bd-e6d3ef93da77;Cámara de acción;Descripción de ejemplo para Cámara de acción en excelente estado.;45,00;aceptable;31,32;https://images.unsplash.com/photo-1516035069371-29a1b244cc32?q=80&w=800&auto=format&fit=crop;4d6d0688-e653-4f48-8a4f-770acc0b4c6a;585e1e1b-9178-45b4-98bc-83348d202c48;2025-11-22;true
a4dd442d-9aed-4ffa-bb63-4e028f2e4cf2;Cámara de acción;Descripción de ejemplo para Cámara de acción en excelente estado.;50,00;como nuevo;8,09;https://images.unsplash.com/photo-1516035069371-29a1b244cc32?q=80&w=800&auto=format&fit=crop;4d6d0688-e653-4f48-8a4f-770acc0b4c6a;325d8d0c-4917-4ae3-8dc0-21931359ffdd;2026-01-10;false
e13c3c1e-bf41-4eb0-928e-7abfa417f52c;Mochila de senderismo;Descripción de ejemplo para Mochila de senderismo en excelente estado.;70,00;bueno;9,14;https://images.unsplash.com/photo-1551632811-561732d1e306?q=80&w=800&auto=format&fit=crop;9a005a77-331b-484a-8dec-39df4f2e63ed;16bdb74c-e68b-459b-b180-67a87b52416f;2026-02-24;true
a6c7fa0f-0855-4d12-8ce9-a012e4dc3fb6;Mesa de comedor #14;Descripción de ejemplo para Mesa de comedor #14 en excelente estado.;65,00;nuevo;4,64;https://images.unsplash.com/photo-1577140917170-285929fb55b7?q=80&w=800&auto=format&fit=crop;99e49476-3326-4fc0-8395-3c4aa5ebedc9;801e1b2b-cf0e-48a8-9324-18cd3505de93;2025-08-07;false
06bd00f1-e9f9-45d5-a406-079377c5a0d3;Coche de juguete #585;Descripción de ejemplo para Coche de juguete #585 en excelente estado.;85,00;bueno;40,31;https://images.unsplash.com/photo-1594787318286-3d835c1d207f?q=80&w=800&auto=format&fit=crop;2eeb019f-2fc2-471b-9bb8-b549ebc78b63;0dc4f615-17f2-48f9-bdd0-2b34a084700b;2024-03-05;true
fb8a1a94-0571-43f3-8ae1-5e0bf7538912;Bicicleta de montaña #855;Descripción de ejemplo para Bicicleta de montaña #855 en excelente estado.;15,00;como nuevo;51,83;https://images.unsplash.com/photo-1576435728678-68d0fbf94e91?q=80&w=800&auto=format&fit=crop;9a005a77-331b-484a-8dec-39df4f2e63ed;4db8c278-8988-4a14-a77f-4a4aa091d6f8;2024-04-21;false
7e574eba-a870-4ba2-9aa3-f66949571421;Taladro inalámbrico;Descripción de ejemplo para Taladro inalámbrico en excelente estado.;25,00;aceptable;1,88;https://images.unsplash.com/photo-1504148455328-c376907d081c?q=80&w=800&auto=format&fit=crop;3c9f4130-6efd-455d-884a-dafdaee6a4ff;f8e6aeb7-2616-40ea-ad85-799d54e8a360;2024-07-17;true
5bd07a98-3f7a-40fc-9c3d-7946c50a8bfd;Libro de recetas;Descripción de ejemplo para Libro de recetas en excelente estado.;60,00;como nuevo;15,89;https://images.unsplash.com/photo-1542010589005-d1eacc3918f2?q=80&w=1192&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D;2eeb019f-2fc2-471b-9bb8-b549ebc78b63;68ddd7e7-de65-42f7-92e0-99d862939bf5;2023-11-06;true
67a471cf-6226-4f50-9865-a7713a16f72c;Taladro inalámbrico;Descripción de ejemplo para Taladro inalámbrico en excelente estado.;40,00;aceptable;10,87;https://images.unsplash.com/photo-1504148455328-c376907d081c?q=80&w=800&auto=format&fit=crop;3c9f4130-6efd-455d-884a-dafdaee6a4ff;8228a023-6c03-43b8-a41b-608b7fdcf34b;2026-02-03;true
c7136dbd-b840-49c5-a569-dedf90642829;Bicicleta de montaña;Descripción de ejemplo para Bicicleta de montaña en excelente estado.;120,00;bueno;36,92;https://images.unsplash.com/photo-1576435728678-68d0fbf94e91?q=80&w=800&auto=format&fit=crop;9a005a77-331b-484a-8dec-39df4f2e63ed;585e1e1b-9178-45b4-98bc-83348d202c48;2025-02-23;false
